movieid,name,genres_general,genres
"25797","Gold Diggers of 1933 (1933)","Musical","Musical"
"25805","Atalante, L' (1934)","Comedy|Drama|Romance","Comedy"
"25805","Atalante, L' (1934)","Comedy|Drama|Romance","Drama"
"25805","Atalante, L' (1934)","Comedy|Drama|Romance","Romance"
"25825","Fury (1936)","Drama|Film-Noir","Drama"
"25825","Fury (1936)","Drama|Film-Noir","Film-Noir"
"25826","Libeled Lady (1936)","Comedy|Romance","Comedy"
"25826","Libeled Lady (1936)","Comedy|Romance","Romance"
"25827","Mr. Deeds Goes to Town (1936)","Comedy|Romance","Comedy"
"25827","Mr. Deeds Goes to Town (1936)","Comedy|Romance","Romance"
"25833","Camille (1936)","Drama|Romance","Drama"
"25833","Camille (1936)","Drama|Romance","Romance"
"25834","Captains Courageous (1937)","Adventure|Drama","Adventure"
"25834","Captains Courageous (1937)","Adventure|Drama","Drama"
"25841","Stage Door (1937)","Drama","Drama"
"25850","Holiday (1938)","Comedy|Drama|Romance","Comedy"
"25850","Holiday (1938)","Comedy|Drama|Romance","Drama"
"25850","Holiday (1938)","Comedy|Drama|Romance","Romance"
"25855","Roaring Twenties, The (1939)","Crime|Drama|Thriller","Crime"
"25855","Roaring Twenties, The (1939)","Crime|Drama|Thriller","Drama"
"25855","Roaring Twenties, The (1939)","Crime|Drama|Thriller","Thriller"
"25856","Wuthering Heights (1939)","Drama|Romance","Drama"
"25856","Wuthering Heights (1939)","Drama|Romance","Romance"
"25865","Letter, The (1940)","Drama|Film-Noir","Drama"
"25865","Letter, The (1940)","Drama|Film-Noir","Film-Noir"
"25870","Here Comes Mr. Jordan (1941)","Comedy|Fantasy|Romance","Comedy"
"25870","Here Comes Mr. Jordan (1941)","Comedy|Fantasy|Romance","Fantasy"
"25870","Here Comes Mr. Jordan (1941)","Comedy|Fantasy|Romance","Romance"
"25886","Random Harvest (1942)","Drama|Romance","Drama"
"25886","Random Harvest (1942)","Drama|Romance","Romance"
"25887","Tales of Manhattan (1942)","Comedy|Drama","Comedy"
"25887","Tales of Manhattan (1942)","Comedy|Drama","Drama"
"25898","Day of Wrath (Vredens dag) (1943)","Drama","Drama"
"25905","Miracle of Morgan's Creek, The (1944)","Comedy|Romance","Comedy"
"25905","Miracle of Morgan's Creek, The (1944)","Comedy|Romance","Romance"
"25906","Mr. Skeffington (1944)","Drama|Romance","Drama"
"25906","Mr. Skeffington (1944)","Drama|Romance","Romance"
"25923","Great Expectations (1946)","Drama","Drama"
"25927","Stranger, The (1946)","Drama|Film-Noir|Thriller","Drama"
"25927","Stranger, The (1946)","Drama|Film-Noir|Thriller","Film-Noir"
"25927","Stranger, The (1946)","Drama|Film-Noir|Thriller","Thriller"
"25937","Easter Parade (1948)","Musical|Romance","Musical"
"25937","Easter Parade (1948)","Musical|Romance","Romance"
"25940","Lady from Shanghai, The (1947)","Drama|Film-Noir|Mystery","Drama"
"25940","Lady from Shanghai, The (1947)","Drama|Film-Noir|Mystery","Film-Noir"
"25940","Lady from Shanghai, The (1947)","Drama|Film-Noir|Mystery","Mystery"
"25946","Three Musketeers, The (1948)","Action|Adventure|Drama|Romance","Action"
"25946","Three Musketeers, The (1948)","Action|Adventure|Drama|Romance","Adventure"
"25946","Three Musketeers, The (1948)","Action|Adventure|Drama|Romance","Drama"
"25946","Three Musketeers, The (1948)","Action|Adventure|Drama|Romance","Romance"
"25947","Unfaithfully Yours (1948)","Comedy","Comedy"
"25952","Letter to Three Wives, A (1949)","Comedy|Drama","Comedy"
"25952","Letter to Three Wives, A (1949)","Comedy|Drama","Drama"
"25959","Annie Get Your Gun (1950)","Comedy|Musical|Romance|Western","Comedy"
"25959","Annie Get Your Gun (1950)","Comedy|Musical|Romance|Western","Musical"
"25959","Annie Get Your Gun (1950)","Comedy|Musical|Romance|Western","Romance"
"25959","Annie Get Your Gun (1950)","Comedy|Musical|Romance|Western","Western"
"25962","King Solomon's Mines (1950)","Action|Adventure|Romance","Action"
"25962","King Solomon's Mines (1950)","Action|Adventure|Romance","Adventure"
"25962","King Solomon's Mines (1950)","Action|Adventure|Romance","Romance"
"25963","Young and the Damned, The (Olvidados, Los) (1950)","Crime|Drama","Crime"
"25963","Young and the Damned, The (Olvidados, Los) (1950)","Crime|Drama","Drama"
"25996","Star Is Born, A (1954)","Drama|Musical","Drama"
"25996","Star Is Born, A (1954)","Drama|Musical","Musical"
"25999","The Wild One (1953)","Drama","Drama"
"26002","Confidential Report (1955)","Crime|Drama|Mystery|Thriller","Crime"
"26002","Confidential Report (1955)","Crime|Drama|Mystery|Thriller","Drama"
"26002","Confidential Report (1955)","Crime|Drama|Mystery|Thriller","Mystery"
"26002","Confidential Report (1955)","Crime|Drama|Mystery|Thriller","Thriller"
"26003","Night and Fog (Nuit et brouillard) (1955)","Crime|Documentary|War","Crime"
"26003","Night and Fog (Nuit et brouillard) (1955)","Crime|Documentary|War","Documentary"
"26003","Night and Fog (Nuit et brouillard) (1955)","Crime|Documentary|War","War"
"26038","Teacher's Pet (1958)","Comedy|Romance","Comedy"
"26038","Teacher's Pet (1958)","Comedy|Romance","Romance"
"26048","Human Condition II, The (Ningen no joken II) (1959)","Drama|War","Drama"
"26048","Human Condition II, The (Ningen no joken II) (1959)","Drama|War","War"
"26052","Pickpocket (1959)","Crime|Drama","Crime"
"26052","Pickpocket (1959)","Crime|Drama","Drama"
"26059","When a Woman Ascends the Stairs (Onna ga kaidan wo agaru toki) (1960)","Drama","Drama"
"26073","Human Condition III, The (Ningen no joken III) (1961)","Drama|War","Drama"
"26073","Human Condition III, The (Ningen no joken III) (1961)","Drama|War","War"
"26078","Advise and Consent (1962)","Drama","Drama"
"26082","Harakiri (Seppuku) (1962)","Drama","Drama"
"26084","Music Man, The (1962)","Children|Comedy|Musical|Romance","Children"
"26084","Music Man, The (1962)","Children|Comedy|Musical|Romance","Comedy"
"26084","Music Man, The (1962)","Children|Comedy|Musical|Romance","Musical"
"26084","Music Man, The (1962)","Children|Comedy|Musical|Romance","Romance"
"26085","Mutiny on the Bounty (1962)","Adventure|Drama|Romance","Adventure"
"26085","Mutiny on the Bounty (1962)","Adventure|Drama|Romance","Drama"
"26085","Mutiny on the Bounty (1962)","Adventure|Drama|Romance","Romance"
"26095","Carabineers, The (Carabiniers, Les) (1963)","Comedy|Drama|War","Comedy"
"26095","Carabineers, The (Carabiniers, Les) (1963)","Comedy|Drama|War","Drama"
"26095","Carabineers, The (Carabiniers, Les) (1963)","Comedy|Drama|War","War"
"26116","Hush... Hush, Sweet Charlotte (1964)","Horror|Thriller","Horror"
"26116","Hush... Hush, Sweet Charlotte (1964)","Horror|Thriller","Thriller"
"26122","Onibaba (1964)","Drama|Horror|War","Drama"
"26122","Onibaba (1964)","Drama|Horror|War","Horror"
"26122","Onibaba (1964)","Drama|Horror|War","War"
"26124","Robinson Crusoe on Mars (1964)","Sci-Fi","Sci-Fi"
"26131","Battle of Algiers, The (La battaglia di Algeri) (1966)","Drama|War","Drama"
"26131","Battle of Algiers, The (La battaglia di Algeri) (1966)","Drama|War","War"
"26133","Charlie Brown Christmas, A (1965)","Animation|Children|Comedy","Animation"
"26133","Charlie Brown Christmas, A (1965)","Animation|Children|Comedy","Children"
"26133","Charlie Brown Christmas, A (1965)","Animation|Children|Comedy","Comedy"
"26142","Major Dundee (1965)","Adventure|War|Western","Adventure"
"26142","Major Dundee (1965)","Adventure|War|Western","War"
"26142","Major Dundee (1965)","Adventure|War|Western","Western"
"26147","Thousand Clowns, A (1965)","Comedy|Drama|Romance","Comedy"
"26147","Thousand Clowns, A (1965)","Comedy|Drama|Romance","Drama"
"26147","Thousand Clowns, A (1965)","Comedy|Drama|Romance","Romance"
"26150","Andrei Rublev (Andrey Rublyov) (1969)","Drama|War","Drama"
"26150","Andrei Rublev (Andrey Rublyov) (1969)","Drama|War","War"
"26151","Au Hasard Balthazar (1966)","Crime|Drama","Crime"
"26151","Au Hasard Balthazar (1966)","Crime|Drama","Drama"
"26152","Batman (1966)","Action|Adventure|Comedy","Action"
"26152","Batman (1966)","Action|Adventure|Comedy","Adventure"
"26152","Batman (1966)","Action|Adventure|Comedy","Comedy"
"26158","Closely Watched Trains (Ostre sledované vlaky) (1966)","Comedy|Drama|War","Comedy"
"26158","Closely Watched Trains (Ostre sledované vlaky) (1966)","Comedy|Drama|War","Drama"
"26158","Closely Watched Trains (Ostre sledované vlaky) (1966)","Comedy|Drama|War","War"
"26159","Tokyo Drifter (Tôkyô nagaremono) (1966)","Action|Crime|Drama","Action"
"26159","Tokyo Drifter (Tôkyô nagaremono) (1966)","Action|Crime|Drama","Crime"
"26159","Tokyo Drifter (Tôkyô nagaremono) (1966)","Action|Crime|Drama","Drama"
"26169","Branded to Kill (Koroshi no rakuin) (1967)","Action|Crime|Drama","Action"
"26169","Branded to Kill (Koroshi no rakuin) (1967)","Action|Crime|Drama","Crime"
"26169","Branded to Kill (Koroshi no rakuin) (1967)","Action|Crime|Drama","Drama"
"26171","Play Time (a.k.a. Playtime) (1967)","Comedy","Comedy"
"26172","Point Blank (1967)","Action|Crime|Drama|Thriller","Action"
"26172","Point Blank (1967)","Action|Crime|Drama|Thriller","Crime"
"26172","Point Blank (1967)","Action|Crime|Drama|Thriller","Drama"
"26172","Point Blank (1967)","Action|Crime|Drama|Thriller","Thriller"
"26176","Titicut Follies (1967)","Documentary|Drama","Documentary"
"26176","Titicut Follies (1967)","Documentary|Drama","Drama"
"26183","Asterix and Cleopatra (Astérix et Cléopâtre) (1968)","Action|Adventure|Animation|Children|Comedy","Action"
"26183","Asterix and Cleopatra (Astérix et Cléopâtre) (1968)","Action|Adventure|Animation|Children|Comedy","Adventure"
"26183","Asterix and Cleopatra (Astérix et Cléopâtre) (1968)","Action|Adventure|Animation|Children|Comedy","Animation"
"26183","Asterix and Cleopatra (Astérix et Cléopâtre) (1968)","Action|Adventure|Animation|Children|Comedy","Children"
"26183","Asterix and Cleopatra (Astérix et Cléopâtre) (1968)","Action|Adventure|Animation|Children|Comedy","Comedy"
"26184","Diamond Arm, The (Brilliantovaya ruka) (1968)","Action|Adventure|Comedy|Crime|Thriller","Action"
"26184","Diamond Arm, The (Brilliantovaya ruka) (1968)","Action|Adventure|Comedy|Crime|Thriller","Adventure"
"26184","Diamond Arm, The (Brilliantovaya ruka) (1968)","Action|Adventure|Comedy|Crime|Thriller","Comedy"
"26184","Diamond Arm, The (Brilliantovaya ruka) (1968)","Action|Adventure|Comedy|Crime|Thriller","Crime"
"26184","Diamond Arm, The (Brilliantovaya ruka) (1968)","Action|Adventure|Comedy|Crime|Thriller","Thriller"
"26195","Sympathy for the Devil (1968)","Documentary|Musical","Documentary"
"26195","Sympathy for the Devil (1968)","Documentary|Musical","Musical"
"26198","Yours, Mine and Ours (1968)","Children|Comedy","Children"
"26198","Yours, Mine and Ours (1968)","Children|Comedy","Comedy"
"26225","Claire's Knee (Genou de Claire, Le) (1970)","Comedy|Romance","Comedy"
"26225","Claire's Knee (Genou de Claire, Le) (1970)","Comedy|Romance","Romance"
"26231","Performance (1970)","Crime|Drama|Thriller","Crime"
"26231","Performance (1970)","Crime|Drama|Thriller","Drama"
"26231","Performance (1970)","Crime|Drama|Thriller","Thriller"
"26236","White Sun of the Desert, The (Beloe solntse pustyni) (1970)","Action|Adventure|Comedy|Drama|Romance|War","Action"
"26236","White Sun of the Desert, The (Beloe solntse pustyni) (1970)","Action|Adventure|Comedy|Drama|Romance|War","Adventure"
"26236","White Sun of the Desert, The (Beloe solntse pustyni) (1970)","Action|Adventure|Comedy|Drama|Romance|War","Comedy"
"26236","White Sun of the Desert, The (Beloe solntse pustyni) (1970)","Action|Adventure|Comedy|Drama|Romance|War","Drama"
"26236","White Sun of the Desert, The (Beloe solntse pustyni) (1970)","Action|Adventure|Comedy|Drama|Romance|War","Romance"
"26236","White Sun of the Desert, The (Beloe solntse pustyni) (1970)","Action|Adventure|Comedy|Drama|Romance|War","War"
"26237","Zabriskie Point (1970)","Drama|Romance","Drama"
"26237","Zabriskie Point (1970)","Drama|Romance","Romance"
"26242","Duel (1971)","Action|Mystery|Thriller","Action"
"26242","Duel (1971)","Action|Mystery|Thriller","Mystery"
"26242","Duel (1971)","Action|Mystery|Thriller","Thriller"
"26249","They Call Me Trinity (1971)","Comedy|Western","Comedy"
"26249","They Call Me Trinity (1971)","Comedy|Western","Western"
"26258","Topo, El (1970)","Fantasy|Western","Fantasy"
"26258","Topo, El (1970)","Fantasy|Western","Western"
"26265","Dr. Phibes Rises Again (1972)","Adventure|Comedy|Horror|Romance","Adventure"
"26265","Dr. Phibes Rises Again (1972)","Adventure|Comedy|Horror|Romance","Comedy"
"26265","Dr. Phibes Rises Again (1972)","Adventure|Comedy|Horror|Romance","Horror"
"26265","Dr. Phibes Rises Again (1972)","Adventure|Comedy|Horror|Romance","Romance"
"26283","Charley Varrick (1973)","Crime|Drama|Thriller","Crime"
"26283","Charley Varrick (1973)","Crime|Drama|Thriller","Drama"
"26283","Charley Varrick (1973)","Crime|Drama|Thriller","Thriller"
"26285","Dark Star (1974)","Comedy|Sci-Fi|Thriller","Comedy"
"26285","Dark Star (1974)","Comedy|Sci-Fi|Thriller","Sci-Fi"
"26285","Dark Star (1974)","Comedy|Sci-Fi|Thriller","Thriller"
"26303","Sisters (1973)","Horror|Thriller","Horror"
"26303","Sisters (1973)","Horror|Thriller","Thriller"
"26308","Turkish Delight (Turks fruit) (1973)","Drama|Romance","Drama"
"26308","Turkish Delight (Turks fruit) (1973)","Drama|Romance","Romance"
"26313","California Split (1974)","Comedy|Drama","Comedy"
"26313","California Split (1974)","Comedy|Drama","Drama"
"26317","Emmanuelle (1974)","Drama|Romance","Drama"
"26317","Emmanuelle (1974)","Drama|Romance","Romance"
"26322","Gone in 60 Seconds (1974)","Action|Crime|Drama","Action"
"26322","Gone in 60 Seconds (1974)","Action|Crime|Drama","Crime"
"26322","Gone in 60 Seconds (1974)","Action|Crime|Drama","Drama"
"26326","Holy Mountain, The (Montaña sagrada, La) (1973)","Drama","Drama"
"26340","Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)","Action|Adventure|Animation|Children|Comedy|Fantasy","Action"
"26340","Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)","Action|Adventure|Animation|Children|Comedy|Fantasy","Adventure"
"26340","Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)","Action|Adventure|Animation|Children|Comedy|Fantasy","Animation"
"26340","Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)","Action|Adventure|Animation|Children|Comedy|Fantasy","Children"
"26340","Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)","Action|Adventure|Animation|Children|Comedy|Fantasy","Comedy"
"26340","Twelve Tasks of Asterix, The (Les douze travaux d'Astérix) (1976)","Action|Adventure|Animation|Children|Comedy|Fantasy","Fantasy"
"26344","French Connection II (1975)","Action|Crime|Drama|Thriller","Action"
"26344","French Connection II (1975)","Action|Crime|Drama|Thriller","Crime"
"26344","French Connection II (1975)","Action|Crime|Drama|Thriller","Drama"
"26344","French Connection II (1975)","Action|Crime|Drama|Thriller","Thriller"
"26347","Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)","Comedy|Drama|Romance","Comedy"
"26347","Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)","Comedy|Drama|Romance","Drama"
"26347","Irony of Fate, or Enjoy Your Bath! (Ironiya sudby, ili S legkim parom!) (1975)","Comedy|Drama|Romance","Romance"
"26350","Passenger, The (Professione: reporter) (1975)","Drama","Drama"
"26357","Trilogy of Terror (1975)","Horror|Thriller","Horror"
"26357","Trilogy of Terror (1975)","Horror|Thriller","Thriller"
"26359","1900 (Novecento) (1976)","Drama|War","Drama"
"26359","1900 (Novecento) (1976)","Drama|War","War"
"26365","Futureworld (1976)","Sci-Fi|Thriller","Sci-Fi"
"26365","Futureworld (1976)","Sci-Fi|Thriller","Thriller"
"26366","Harlan County U.S.A. (1976)","Documentary","Documentary"
"26375","Silver Streak (1976)","Action|Comedy|Crime","Action"
"26375","Silver Streak (1976)","Action|Comedy|Crime","Comedy"
"26375","Silver Streak (1976)","Action|Comedy|Crime","Crime"
"26386","High Anxiety (1977)","Comedy|Thriller","Comedy"
"26386","High Anxiety (1977)","Comedy|Thriller","Thriller"
"26391","New York, New York (1977)","Drama|Musical|Romance","Drama"
"26391","New York, New York (1977)","Drama|Musical|Romance","Musical"
"26391","New York, New York (1977)","Drama|Musical|Romance","Romance"
"26394","Turning Point, The (1977)","Drama|Romance","Drama"
"26394","Turning Point, The (1977)","Drama|Romance","Romance"
"26399","Five Deadly Venoms (1978)","Action","Action"
"26401","Last Hurrah for Chivalry (Hao xia) (1979)","Action|Drama","Action"
"26401","Last Hurrah for Chivalry (Hao xia) (1979)","Action|Drama","Drama"
"26409","Clonus Horror, The (1979)","Horror|Sci-Fi","Horror"
"26409","Clonus Horror, The (1979)","Horror|Sci-Fi","Sci-Fi"
"26413","Snake in the Eagle's Shadow (Se ying diu sau) (1978)","Action|Comedy","Action"
"26413","Snake in the Eagle's Shadow (Se ying diu sau) (1978)","Action|Comedy","Comedy"
"26422","Hair (1979)","Comedy|Drama|Musical","Comedy"
"26422","Hair (1979)","Comedy|Drama|Musical","Drama"
"26422","Hair (1979)","Comedy|Drama|Musical","Musical"
"26429","Love at First Bite (1979)","Comedy|Horror|Romance","Comedy"
"26429","Love at First Bite (1979)","Comedy|Horror|Romance","Horror"
"26429","Love at First Bite (1979)","Comedy|Horror|Romance","Romance"
"26444","Hitch Hikers Guide to the Galaxy, The (1981)","Adventure|Comedy|Sci-Fi","Adventure"
"26444","Hitch Hikers Guide to the Galaxy, The (1981)","Adventure|Comedy|Sci-Fi","Comedy"
"26444","Hitch Hikers Guide to the Galaxy, The (1981)","Adventure|Comedy|Sci-Fi","Sci-Fi"
"26453","Smiley's People (1982)","Drama|Mystery","Drama"
"26453","Smiley's People (1982)","Drama|Mystery","Mystery"
"26464","Blue Thunder (1983)","Action|Crime|Drama","Action"
"26464","Blue Thunder (1983)","Action|Crime|Drama","Crime"
"26464","Blue Thunder (1983)","Action|Crime|Drama","Drama"
"26467","Day After, The (1983)","Drama|Sci-Fi","Drama"
"26467","Day After, The (1983)","Drama|Sci-Fi","Sci-Fi"
"26471","Eddie Murphy Delirious (1983)","Comedy|Documentary","Comedy"
"26471","Eddie Murphy Delirious (1983)","Comedy|Documentary","Documentary"
"26472","Norte, El (1984)","Adventure|Drama","Adventure"
"26472","Norte, El (1984)","Adventure|Drama","Drama"
"26492","Twilight Zone: The Movie (1983)","Fantasy|Horror|Sci-Fi|Thriller","Fantasy"
"26492","Twilight Zone: The Movie (1983)","Fantasy|Horror|Sci-Fi|Thriller","Horror"
"26492","Twilight Zone: The Movie (1983)","Fantasy|Horror|Sci-Fi|Thriller","Sci-Fi"
"26492","Twilight Zone: The Movie (1983)","Fantasy|Horror|Sci-Fi|Thriller","Thriller"
"26498","Boy Meets Girl (1984)","Drama","Drama"
"26504","Cloak & Dagger (1984)","Action|Adventure|Children|Crime|Mystery|Thriller","Action"
"26504","Cloak & Dagger (1984)","Action|Adventure|Children|Crime|Mystery|Thriller","Adventure"
"26504","Cloak & Dagger (1984)","Action|Adventure|Children|Crime|Mystery|Thriller","Children"
"26504","Cloak & Dagger (1984)","Action|Adventure|Children|Crime|Mystery|Thriller","Crime"
